"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.original_image_url","Input.check_image_url","Answer.equal.label","Approve","Reject"
"3JU8CV4BRMLCJA5DERHS4V2JXW6OP1","37BTIVOV5BYGX0QJEEPVKYRLSSYKJ2","Does this image contain the similar patterns like the given image? (Please rate the image based on the similarity)","Does this image contain the similar patterns? Rate the Image based on the similarity with given one by considering the marked circles. The given plot depicts time series data.","image, equality, comparison","$0.01","Tue Oct 29 23:11:06 PDT 2019","25","BatchId:3818187;OriginalHitTemplateId:928390889;","300","86400","Thu Oct 31 23:11:06 PDT 2019","","","34QN5IT0T108WLC6GRI7GS61VSH08D","ATMD452KBHND8","Approved","Tue Oct 29 23:11:24 PDT 2019","Tue Oct 29 23:12:02 PDT 2019","Wed Oct 30 23:12:02 PDT 2019","Wed Oct 30 00:33:54 PDT 2019","","","38","100% (113/113)","100% (108/108)","0% (0/0)","https://s3.us-east-2.amazonaws.com/imagecheck1/d13/original_d13.png","https://s3.us-east-2.amazonaws.com/imagecheck1/d13/asap_d13.png","(4) Very Similar"
"3JU8CV4BRMLCJA5DERHS4V2JXW6OP1","37BTIVOV5BYGX0QJEEPVKYRLSSYKJ2","Does this image contain the similar patterns like the given image? (Please rate the image based on the similarity)","Does this image contain the similar patterns? Rate the Image based on the similarity with given one by considering the marked circles. The given plot depicts time series data.","image, equality, comparison","$0.01","Tue Oct 29 23:11:06 PDT 2019","25","BatchId:3818187;OriginalHitTemplateId:928390889;","300","86400","Thu Oct 31 23:11:06 PDT 2019","","","358UUM7WR1CSW1RM0Z9GMOBTTZC7RZ","A1ZGS4DUAL8JEW","Approved","Tue Oct 29 23:17:49 PDT 2019","Tue Oct 29 23:18:00 PDT 2019","Wed Oct 30 23:18:00 PDT 2019","Wed Oct 30 00:33:54 PDT 2019","","","11","100% (27/27)","100% (27/27)","0% (0/0)","https://s3.us-east-2.amazonaws.com/imagecheck1/d13/original_d13.png","https://s3.us-east-2.amazonaws.com/imagecheck1/d13/asap_d13.png","(4) Very Similar"
"3JU8CV4BRMLCJA5DERHS4V2JXW6OP1","37BTIVOV5BYGX0QJEEPVKYRLSSYKJ2","Does this image contain the similar patterns like the given image? (Please rate the image based on the similarity)","Does this image contain the similar patterns? Rate the Image based on the similarity with given one by considering the marked circles. The given plot depicts time series data.","image, equality, comparison","$0.01","Tue Oct 29 23:11:06 PDT 2019","25","BatchId:3818187;OriginalHitTemplateId:928390889;","300","86400","Thu Oct 31 23:11:06 PDT 2019","","","36TFCYNS46J9MMJAM71K2JMB8IRXHJ","A3VWU0WEB2VD48","Approved","Tue Oct 29 23:11:35 PDT 2019","Tue Oct 29 23:11:53 PDT 2019","Wed Oct 30 23:11:53 PDT 2019","Wed Oct 30 00:33:54 PDT 2019","","","18","100% (168/168)","100% (107/107)","0% (0/0)","https://s3.us-east-2.amazonaws.com/imagecheck1/d13/original_d13.png","https://s3.us-east-2.amazonaws.com/imagecheck1/d13/asap_d13.png","(3) Almost Similar"
"3JU8CV4BRMLCJA5DERHS4V2JXW6OP1","37BTIVOV5BYGX0QJEEPVKYRLSSYKJ2","Does this image contain the similar patterns like the given image? (Please rate the image based on the similarity)","Does this image contain the similar patterns? Rate the Image based on the similarity with given one by considering the marked circles. The given plot depicts time series data.","image, equality, comparison","$0.01","Tue Oct 29 23:11:06 PDT 2019","25","BatchId:3818187;OriginalHitTemplateId:928390889;","300","86400","Thu Oct 31 23:11:06 PDT 2019","","","39JEC7537WAQ1P3Z00M137SAFFFCVN","A14UJPO621M1X0","Approved","Tue Oct 29 23:11:25 PDT 2019","Tue Oct 29 23:11:38 PDT 2019","Wed Oct 30 23:11:38 PDT 2019","Wed Oct 30 00:33:55 PDT 2019","","","13","100% (126/126)","100% (117/117)","0% (0/0)","https://s3.us-east-2.amazonaws.com/imagecheck1/d13/original_d13.png","https://s3.us-east-2.amazonaws.com/imagecheck1/d13/asap_d13.png","(4) Very Similar"
"3JU8CV4BRMLCJA5DERHS4V2JXW6OP1","37BTIVOV5BYGX0QJEEPVKYRLSSYKJ2","Does this image contain the similar patterns like the given image? (Please rate the image based on the similarity)","Does this image contain the similar patterns? Rate the Image based on the similarity with given one by considering the marked circles. The given plot depicts time series data.","image, equality, comparison","$0.01","Tue Oct 29 23:11:06 PDT 2019","25","BatchId:3818187;OriginalHitTemplateId:928390889;","300","86400","Thu Oct 31 23:11:06 PDT 2019","","","3A7Y0R2P2QX5DSE0A745EW2QLAWJXB","A36JOP57WZ4G52","Approved","Tue Oct 29 23:15:58 PDT 2019","Tue Oct 29 23:16:31 PDT 2019","Wed Oct 30 23:16:31 PDT 2019","Wed Oct 30 00:33:55 PDT 2019","","","33","100% (35/35)","100% (34/34)","0% (0/0)","https://s3.us-east-2.amazonaws.com/imagecheck1/d13/original_d13.png","https://s3.us-east-2.amazonaws.com/imagecheck1/d13/asap_d13.png","(2) Less Similar"
"3JU8CV4BRMLCJA5DERHS4V2JXW6OP1","37BTIVOV5BYGX0QJEEPVKYRLSSYKJ2","Does this image contain the similar patterns like the given image? (Please rate the image based on the similarity)","Does this image contain the similar patterns? Rate the Image based on the similarity with given one by considering the marked circles. The given plot depicts time series data.","image, equality, comparison","$0.01","Tue Oct 29 23:11:06 PDT 2019","25","BatchId:3818187;OriginalHitTemplateId:928390889;","300","86400","Thu Oct 31 23:11:06 PDT 2019","","","3B2X28YI3YOMCUWSLSIYGV6TG1OB6O","A39PQOGN8NIWNA","Approved","Tue Oct 29 23:13:05 PDT 2019","Tue Oct 29 23:13:44 PDT 2019","Wed Oct 30 23:13:44 PDT 2019","Wed Oct 30 00:33:55 PDT 2019","","","39","100% (7/7)","100% (7/7)","0% (0/0)","https://s3.us-east-2.amazonaws.com/imagecheck1/d13/original_d13.png","https://s3.us-east-2.amazonaws.com/imagecheck1/d13/asap_d13.png","(2) Less Similar"
"3JU8CV4BRMLCJA5DERHS4V2JXW6OP1","37BTIVOV5BYGX0QJEEPVKYRLSSYKJ2","Does this image contain the similar patterns like the given image? (Please rate the image based on the similarity)","Does this image contain the similar patterns? Rate the Image based on the similarity with given one by considering the marked circles. The given plot depicts time series data.","image, equality, comparison","$0.01","Tue Oct 29 23:11:06 PDT 2019","25","BatchId:3818187;OriginalHitTemplateId:928390889;","300","86400","Thu Oct 31 23:11:06 PDT 2019","","","3C5W7UE9CHZVE0KLD4HXUOU7P4QXMS","A3RA247RASE8TN","Approved","Tue Oct 29 23:11:38 PDT 2019","Tue Oct 29 23:11:51 PDT 2019","Wed Oct 30 23:11:51 PDT 2019","Wed Oct 30 00:33:55 PDT 2019","","","13","100% (33/33)","100% (33/33)","0% (0/0)","https://s3.us-east-2.amazonaws.com/imagecheck1/d13/original_d13.png","https://s3.us-east-2.amazonaws.com/imagecheck1/d13/asap_d13.png","(2) Less Similar"
"3JU8CV4BRMLCJA5DERHS4V2JXW6OP1","37BTIVOV5BYGX0QJEEPVKYRLSSYKJ2","Does this image contain the similar patterns like the given image? (Please rate the image based on the similarity)","Does this image contain the similar patterns? Rate the Image based on the similarity with given one by considering the marked circles. The given plot depicts time series data.","image, equality, comparison","$0.01","Tue Oct 29 23:11:06 PDT 2019","25","BatchId:3818187;OriginalHitTemplateId:928390889;","300","86400","Thu Oct 31 23:11:06 PDT 2019","","","3G0WWMR1UXTHNL493R15DVNEXSFNQP","A28QUR0QYD2WI7","Approved","Tue Oct 29 23:18:49 PDT 2019","Tue Oct 29 23:19:07 PDT 2019","Wed Oct 30 23:19:07 PDT 2019","Wed Oct 30 00:33:55 PDT 2019","","","18","100% (24/24)","100% (2/2)","0% (0/0)","https://s3.us-east-2.amazonaws.com/imagecheck1/d13/original_d13.png","https://s3.us-east-2.amazonaws.com/imagecheck1/d13/asap_d13.png","(1)Complelety Dissimilar"
"3JU8CV4BRMLCJA5DERHS4V2JXW6OP1","37BTIVOV5BYGX0QJEEPVKYRLSSYKJ2","Does this image contain the similar patterns like the given image? (Please rate the image based on the similarity)","Does this image contain the similar patterns? Rate the Image based on the similarity with given one by considering the marked circles. The given plot depicts time series data.","image, equality, comparison","$0.01","Tue Oct 29 23:11:06 PDT 2019","25","BatchId:3818187;OriginalHitTemplateId:928390889;","300","86400","Thu Oct 31 23:11:06 PDT 2019","","","3H7XDTSHKE0GXQJ9SWNGF0W3KG9WGR","A1Y9HO4NUIUU36","Approved","Tue Oct 29 23:14:51 PDT 2019","Tue Oct 29 23:15:00 PDT 2019","Wed Oct 30 23:15:00 PDT 2019","Wed Oct 30 00:33:55 PDT 2019","","","9","100% (23/23)","100% (23/23)","0% (0/0)","https://s3.us-east-2.amazonaws.com/imagecheck1/d13/original_d13.png","https://s3.us-east-2.amazonaws.com/imagecheck1/d13/asap_d13.png","(2) Less Similar"
"3JU8CV4BRMLCJA5DERHS4V2JXW6OP1","37BTIVOV5BYGX0QJEEPVKYRLSSYKJ2","Does this image contain the similar patterns like the given image? (Please rate the image based on the similarity)","Does this image contain the similar patterns? Rate the Image based on the similarity with given one by considering the marked circles. The given plot depicts time series data.","image, equality, comparison","$0.01","Tue Oct 29 23:11:06 PDT 2019","25","BatchId:3818187;OriginalHitTemplateId:928390889;","300","86400","Thu Oct 31 23:11:06 PDT 2019","","","3JC6VJ2SADSLAGRMAV8XTE8N2OSA5C","AZFHBOI9IHMK4","Approved","Tue Oct 29 23:11:31 PDT 2019","Tue Oct 29 23:13:13 PDT 2019","Wed Oct 30 23:13:13 PDT 2019","Wed Oct 30 00:33:55 PDT 2019","","","102","100% (133/133)","100% (108/108)","0% (0/0)","https://s3.us-east-2.amazonaws.com/imagecheck1/d13/original_d13.png","https://s3.us-east-2.amazonaws.com/imagecheck1/d13/asap_d13.png","(5) Exactly Similar"
"3JU8CV4BRMLCJA5DERHS4V2JXW6OP1","37BTIVOV5BYGX0QJEEPVKYRLSSYKJ2","Does this image contain the similar patterns like the given image? (Please rate the image based on the similarity)","Does this image contain the similar patterns? Rate the Image based on the similarity with given one by considering the marked circles. The given plot depicts time series data.","image, equality, comparison","$0.01","Tue Oct 29 23:11:06 PDT 2019","25","BatchId:3818187;OriginalHitTemplateId:928390889;","300","86400","Thu Oct 31 23:11:06 PDT 2019","","","3JC6VJ2SADSLAGRMAV8XTE8N2PTA5F","AME98XVLFFLCH","Approved","Tue Oct 29 23:17:23 PDT 2019","Tue Oct 29 23:19:27 PDT 2019","Wed Oct 30 23:19:27 PDT 2019","Wed Oct 30 00:33:56 PDT 2019","","","124","100% (56/56)","100% (56/56)","0% (0/0)","https://s3.us-east-2.amazonaws.com/imagecheck1/d13/original_d13.png","https://s3.us-east-2.amazonaws.com/imagecheck1/d13/asap_d13.png","(1)Complelety Dissimilar"
"3JU8CV4BRMLCJA5DERHS4V2JXW6OP1","37BTIVOV5BYGX0QJEEPVKYRLSSYKJ2","Does this image contain the similar patterns like the given image? (Please rate the image based on the similarity)","Does this image contain the similar patterns? Rate the Image based on the similarity with given one by considering the marked circles. The given plot depicts time series data.","image, equality, comparison","$0.01","Tue Oct 29 23:11:06 PDT 2019","25","BatchId:3818187;OriginalHitTemplateId:928390889;","300","86400","Thu Oct 31 23:11:06 PDT 2019","","","3KWTYT0872C26ZIQ7MXN2SOYW0R5LP","A1MHQSP1POQNXX","Approved","Tue Oct 29 23:11:38 PDT 2019","Tue Oct 29 23:11:48 PDT 2019","Wed Oct 30 23:11:48 PDT 2019","Wed Oct 30 00:33:56 PDT 2019","","","10","100% (162/162)","100% (109/109)","0% (0/0)","https://s3.us-east-2.amazonaws.com/imagecheck1/d13/original_d13.png","https://s3.us-east-2.amazonaws.com/imagecheck1/d13/asap_d13.png","(3) Almost Similar"
"3JU8CV4BRMLCJA5DERHS4V2JXW6OP1","37BTIVOV5BYGX0QJEEPVKYRLSSYKJ2","Does this image contain the similar patterns like the given image? (Please rate the image based on the similarity)","Does this image contain the similar patterns? Rate the Image based on the similarity with given one by considering the marked circles. The given plot depicts time series data.","image, equality, comparison","$0.01","Tue Oct 29 23:11:06 PDT 2019","25","BatchId:3818187;OriginalHitTemplateId:928390889;","300","86400","Thu Oct 31 23:11:06 PDT 2019","","","3OCHAWUVGQT0OCKISS4HFB230ZVXKN","A119XB4OETWU59","Approved","Tue Oct 29 23:11:38 PDT 2019","Tue Oct 29 23:12:59 PDT 2019","Wed Oct 30 23:12:59 PDT 2019","Wed Oct 30 00:33:56 PDT 2019","","","81","100% (136/136)","100% (105/105)","0% (0/0)","https://s3.us-east-2.amazonaws.com/imagecheck1/d13/original_d13.png","https://s3.us-east-2.amazonaws.com/imagecheck1/d13/asap_d13.png","(2) Less Similar"
"3JU8CV4BRMLCJA5DERHS4V2JXW6OP1","37BTIVOV5BYGX0QJEEPVKYRLSSYKJ2","Does this image contain the similar patterns like the given image? (Please rate the image based on the similarity)","Does this image contain the similar patterns? Rate the Image based on the similarity with given one by considering the marked circles. The given plot depicts time series data.","image, equality, comparison","$0.01","Tue Oct 29 23:11:06 PDT 2019","25","BatchId:3818187;OriginalHitTemplateId:928390889;","300","86400","Thu Oct 31 23:11:06 PDT 2019","","","3OCHAWUVGQT0OCKISS4HFB230ZWXKO","A1YKYHR21SH7LV","Approved","Tue Oct 29 23:16:35 PDT 2019","Tue Oct 29 23:16:52 PDT 2019","Wed Oct 30 23:16:52 PDT 2019","Wed Oct 30 00:33:56 PDT 2019","","","17","100% (53/53)","100% (53/53)","0% (0/0)","https://s3.us-east-2.amazonaws.com/imagecheck1/d13/original_d13.png","https://s3.us-east-2.amazonaws.com/imagecheck1/d13/asap_d13.png","(2) Less Similar"
"3JU8CV4BRMLCJA5DERHS4V2JXW6OP1","37BTIVOV5BYGX0QJEEPVKYRLSSYKJ2","Does this image contain the similar patterns like the given image? (Please rate the image based on the similarity)","Does this image contain the similar patterns? Rate the Image based on the similarity with given one by considering the marked circles. The given plot depicts time series data.","image, equality, comparison","$0.01","Tue Oct 29 23:11:06 PDT 2019","25","BatchId:3818187;OriginalHitTemplateId:928390889;","300","86400","Thu Oct 31 23:11:06 PDT 2019","","","3QRYMNZ7F0QUF1W1KVV0I0Y1HYDTN6","A2OP2ZANIM5ZV","Approved","Tue Oct 29 23:14:11 PDT 2019","Tue Oct 29 23:14:17 PDT 2019","Wed Oct 30 23:14:17 PDT 2019","Wed Oct 30 00:33:56 PDT 2019","","","6","100% (123/123)","100% (117/117)","0% (0/0)","https://s3.us-east-2.amazonaws.com/imagecheck1/d13/original_d13.png","https://s3.us-east-2.amazonaws.com/imagecheck1/d13/asap_d13.png","(3) Almost Similar"
"3JU8CV4BRMLCJA5DERHS4V2JXW6OP1","37BTIVOV5BYGX0QJEEPVKYRLSSYKJ2","Does this image contain the similar patterns like the given image? (Please rate the image based on the similarity)","Does this image contain the similar patterns? Rate the Image based on the similarity with given one by considering the marked circles. The given plot depicts time series data.","image, equality, comparison","$0.01","Tue Oct 29 23:11:06 PDT 2019","25","BatchId:3818187;OriginalHitTemplateId:928390889;","300","86400","Thu Oct 31 23:11:06 PDT 2019","","","3R08VXYT7E4X4X88ZTJM9NJALER7W2","A9E9Y0LEAYO4V","Approved","Tue Oct 29 23:18:04 PDT 2019","Tue Oct 29 23:18:12 PDT 2019","Wed Oct 30 23:18:12 PDT 2019","Wed Oct 30 00:33:56 PDT 2019","","","8","100% (80/80)","100% (80/80)","0% (0/0)","https://s3.us-east-2.amazonaws.com/imagecheck1/d13/original_d13.png","https://s3.us-east-2.amazonaws.com/imagecheck1/d13/asap_d13.png","(3) Almost Similar"
"3JU8CV4BRMLCJA5DERHS4V2JXW6OP1","37BTIVOV5BYGX0QJEEPVKYRLSSYKJ2","Does this image contain the similar patterns like the given image? (Please rate the image based on the similarity)","Does this image contain the similar patterns? Rate the Image based on the similarity with given one by considering the marked circles. The given plot depicts time series data.","image, equality, comparison","$0.01","Tue Oct 29 23:11:06 PDT 2019","25","BatchId:3818187;OriginalHitTemplateId:928390889;","300","86400","Thu Oct 31 23:11:06 PDT 2019","","","3SITXWYCNXIZV9GOMFROG8JDD5MXB3","A2ZSQLANLQ7OC6","Approved","Tue Oct 29 23:11:30 PDT 2019","Tue Oct 29 23:12:32 PDT 2019","Wed Oct 30 23:12:32 PDT 2019","Wed Oct 30 00:33:56 PDT 2019","","","62","100% (109/109)","100% (100/100)","0% (0/0)","https://s3.us-east-2.amazonaws.com/imagecheck1/d13/original_d13.png","https://s3.us-east-2.amazonaws.com/imagecheck1/d13/asap_d13.png","(4) Very Similar"
"3JU8CV4BRMLCJA5DERHS4V2JXW6OP1","37BTIVOV5BYGX0QJEEPVKYRLSSYKJ2","Does this image contain the similar patterns like the given image? (Please rate the image based on the similarity)","Does this image contain the similar patterns? Rate the Image based on the similarity with given one by considering the marked circles. The given plot depicts time series data.","image, equality, comparison","$0.01","Tue Oct 29 23:11:06 PDT 2019","25","BatchId:3818187;OriginalHitTemplateId:928390889;","300","86400","Thu Oct 31 23:11:06 PDT 2019","","","3SITXWYCNXIZV9GOMFROG8JDD5NXB4","A2WYGPR0ECWJFZ","Approved","Tue Oct 29 23:16:19 PDT 2019","Tue Oct 29 23:16:45 PDT 2019","Wed Oct 30 23:16:45 PDT 2019","Wed Oct 30 00:33:57 PDT 2019","","","26","100% (64/64)","100% (64/64)","0% (0/0)","https://s3.us-east-2.amazonaws.com/imagecheck1/d13/original_d13.png","https://s3.us-east-2.amazonaws.com/imagecheck1/d13/asap_d13.png","(4) Very Similar"
"3JU8CV4BRMLCJA5DERHS4V2JXW6OP1","37BTIVOV5BYGX0QJEEPVKYRLSSYKJ2","Does this image contain the similar patterns like the given image? (Please rate the image based on the similarity)","Does this image contain the similar patterns? Rate the Image based on the similarity with given one by considering the marked circles. The given plot depicts time series data.","image, equality, comparison","$0.01","Tue Oct 29 23:11:06 PDT 2019","25","BatchId:3818187;OriginalHitTemplateId:928390889;","300","86400","Thu Oct 31 23:11:06 PDT 2019","","","3SPJ033423CUDX4AF3Q7XA9ZNGQJYH","A1MWYS9YMR5MGQ","Approved","Tue Oct 29 23:15:59 PDT 2019","Tue Oct 29 23:16:09 PDT 2019","Wed Oct 30 23:16:09 PDT 2019","Wed Oct 30 00:33:57 PDT 2019","","","10","100% (35/35)","100% (35/35)","0% (0/0)","https://s3.us-east-2.amazonaws.com/imagecheck1/d13/original_d13.png","https://s3.us-east-2.amazonaws.com/imagecheck1/d13/asap_d13.png","(2) Less Similar"
"3JU8CV4BRMLCJA5DERHS4V2JXW6OP1","37BTIVOV5BYGX0QJEEPVKYRLSSYKJ2","Does this image contain the similar patterns like the given image? (Please rate the image based on the similarity)","Does this image contain the similar patterns? Rate the Image based on the similarity with given one by considering the marked circles. The given plot depicts time series data.","image, equality, comparison","$0.01","Tue Oct 29 23:11:06 PDT 2019","25","BatchId:3818187;OriginalHitTemplateId:928390889;","300","86400","Thu Oct 31 23:11:06 PDT 2019","","","3TK8OJTYM3U9VEC35587N7RHEYUPVE","AQ4DIFCOS0EUH","Approved","Tue Oct 29 23:17:04 PDT 2019","Tue Oct 29 23:17:17 PDT 2019","Wed Oct 30 23:17:17 PDT 2019","Wed Oct 30 00:33:57 PDT 2019","","","13","100% (100/100)","100% (97/97)","0% (0/0)","https://s3.us-east-2.amazonaws.com/imagecheck1/d13/original_d13.png","https://s3.us-east-2.amazonaws.com/imagecheck1/d13/asap_d13.png","(4) Very Similar"
"3JU8CV4BRMLCJA5DERHS4V2JXW6OP1","37BTIVOV5BYGX0QJEEPVKYRLSSYKJ2","Does this image contain the similar patterns like the given image? (Please rate the image based on the similarity)","Does this image contain the similar patterns? Rate the Image based on the similarity with given one by considering the marked circles. The given plot depicts time series data.","image, equality, comparison","$0.01","Tue Oct 29 23:11:06 PDT 2019","25","BatchId:3818187;OriginalHitTemplateId:928390889;","300","86400","Thu Oct 31 23:11:06 PDT 2019","","","3UOUJI6MTFNER8PUM68JLYB12QUUXI","A1O4AAQX2KCD3N","Approved","Tue Oct 29 23:16:01 PDT 2019","Tue Oct 29 23:16:38 PDT 2019","Wed Oct 30 23:16:38 PDT 2019","Wed Oct 30 00:33:57 PDT 2019","","","37","100% (118/118)","100% (112/112)","0% (0/0)","https://s3.us-east-2.amazonaws.com/imagecheck1/d13/original_d13.png","https://s3.us-east-2.amazonaws.com/imagecheck1/d13/asap_d13.png","(2) Less Similar"
"3JU8CV4BRMLCJA5DERHS4V2JXW6OP1","37BTIVOV5BYGX0QJEEPVKYRLSSYKJ2","Does this image contain the similar patterns like the given image? (Please rate the image based on the similarity)","Does this image contain the similar patterns? Rate the Image based on the similarity with given one by considering the marked circles. The given plot depicts time series data.","image, equality, comparison","$0.01","Tue Oct 29 23:11:06 PDT 2019","25","BatchId:3818187;OriginalHitTemplateId:928390889;","300","86400","Thu Oct 31 23:11:06 PDT 2019","","","3V26SBZTBFNKI2JJTBVCZB6RC87ZZ9","A382AUZS4T8US4","Approved","Tue Oct 29 23:15:37 PDT 2019","Tue Oct 29 23:15:46 PDT 2019","Wed Oct 30 23:15:46 PDT 2019","Wed Oct 30 00:33:57 PDT 2019","","","9","100% (61/61)","100% (61/61)","0% (0/0)","https://s3.us-east-2.amazonaws.com/imagecheck1/d13/original_d13.png","https://s3.us-east-2.amazonaws.com/imagecheck1/d13/asap_d13.png","(4) Very Similar"
"3JU8CV4BRMLCJA5DERHS4V2JXW6OP1","37BTIVOV5BYGX0QJEEPVKYRLSSYKJ2","Does this image contain the similar patterns like the given image? (Please rate the image based on the similarity)","Does this image contain the similar patterns? Rate the Image based on the similarity with given one by considering the marked circles. The given plot depicts time series data.","image, equality, comparison","$0.01","Tue Oct 29 23:11:06 PDT 2019","25","BatchId:3818187;OriginalHitTemplateId:928390889;","300","86400","Thu Oct 31 23:11:06 PDT 2019","","","3YZ8UPK3VVVQOAEZVACW7LQR186CUY","AFRSASN33QBC3","Approved","Tue Oct 29 23:11:21 PDT 2019","Tue Oct 29 23:12:14 PDT 2019","Wed Oct 30 23:12:14 PDT 2019","Wed Oct 30 00:33:57 PDT 2019","","","53","100% (97/97)","100% (48/48)","0% (0/0)","https://s3.us-east-2.amazonaws.com/imagecheck1/d13/original_d13.png","https://s3.us-east-2.amazonaws.com/imagecheck1/d13/asap_d13.png","(4) Very Similar"
"3JU8CV4BRMLCJA5DERHS4V2JXW6OP1","37BTIVOV5BYGX0QJEEPVKYRLSSYKJ2","Does this image contain the similar patterns like the given image? (Please rate the image based on the similarity)","Does this image contain the similar patterns? Rate the Image based on the similarity with given one by considering the marked circles. The given plot depicts time series data.","image, equality, comparison","$0.01","Tue Oct 29 23:11:06 PDT 2019","25","BatchId:3818187;OriginalHitTemplateId:928390889;","300","86400","Thu Oct 31 23:11:06 PDT 2019","","","3ZSY5X72NZKZH7JLHLQIXAXOJNLRO6","A1DXYZ9EW2R6DT","Approved","Tue Oct 29 23:14:38 PDT 2019","Tue Oct 29 23:14:54 PDT 2019","Wed Oct 30 23:14:54 PDT 2019","Wed Oct 30 00:33:57 PDT 2019","","","16","100% (116/116)","100% (107/107)","0% (0/0)","https://s3.us-east-2.amazonaws.com/imagecheck1/d13/original_d13.png","https://s3.us-east-2.amazonaws.com/imagecheck1/d13/asap_d13.png","(2) Less Similar"
"3CESM1J3EJCCEDWAQH9TFPOO5TFW6F","37BTIVOV5BYGX0QJEEPVKYRLSSYKJ2","Does this image contain the similar patterns like the given image? (Please rate the image based on the similarity)","Does this image contain the similar patterns? Rate the Image based on the similarity with given one by considering the marked circles. The given plot depicts time series data.","image, equality, comparison","$0.01","Tue Oct 29 23:11:07 PDT 2019","25","BatchId:3818187;OriginalHitTemplateId:928390889;","300","86400","Thu Oct 31 23:11:07 PDT 2019","","","30LB5CDZNEJNGHDTPHIKTC35U1O0ZI","A14UJPO621M1X0","Approved","Tue Oct 29 23:12:24 PDT 2019","Tue Oct 29 23:12:34 PDT 2019","Wed Oct 30 23:12:34 PDT 2019","Wed Oct 30 00:33:57 PDT 2019","","","10","100% (126/126)","100% (117/117)","0% (0/0)","https://s3.us-east-2.amazonaws.com/imagecheck1/d13/original_d13.png","https://s3.us-east-2.amazonaws.com/imagecheck1/d13/m4_d13.png","(2) Less Similar"
"3CESM1J3EJCCEDWAQH9TFPOO5TFW6F","37BTIVOV5BYGX0QJEEPVKYRLSSYKJ2","Does this image contain the similar patterns like the given image? (Please rate the image based on the similarity)","Does this image contain the similar patterns? Rate the Image based on the similarity with given one by considering the marked circles. The given plot depicts time series data.","image, equality, comparison","$0.01","Tue Oct 29 23:11:07 PDT 2019","25","BatchId:3818187;OriginalHitTemplateId:928390889;","300","86400","Thu Oct 31 23:11:07 PDT 2019","","","31QNSG6A5T2MEWCQ1Q3GV7GO36N78K","A2ZSQLANLQ7OC6","Approved","Tue Oct 29 23:11:30 PDT 2019","Tue Oct 29 23:12:21 PDT 2019","Wed Oct 30 23:12:21 PDT 2019","Wed Oct 30 00:33:58 PDT 2019","","","51","100% (109/109)","100% (100/100)","0% (0/0)","https://s3.us-east-2.amazonaws.com/imagecheck1/d13/original_d13.png","https://s3.us-east-2.amazonaws.com/imagecheck1/d13/m4_d13.png","(3) Almost Similar"
"3CESM1J3EJCCEDWAQH9TFPOO5TFW6F","37BTIVOV5BYGX0QJEEPVKYRLSSYKJ2","Does this image contain the similar patterns like the given image? (Please rate the image based on the similarity)","Does this image contain the similar patterns? Rate the Image based on the similarity with given one by considering the marked circles. The given plot depicts time series data.","image, equality, comparison","$0.01","Tue Oct 29 23:11:07 PDT 2019","25","BatchId:3818187;OriginalHitTemplateId:928390889;","300","86400","Thu Oct 31 23:11:07 PDT 2019","","","32RIADZISUD7ET9GDQBE9MWFOZ54S0","A1Y9HO4NUIUU36","Approved","Tue Oct 29 23:15:24 PDT 2019","Tue Oct 29 23:15:33 PDT 2019","Wed Oct 30 23:15:33 PDT 2019","Wed Oct 30 00:33:58 PDT 2019","","","9","100% (23/23)","100% (23/23)","0% (0/0)","https://s3.us-east-2.amazonaws.com/imagecheck1/d13/original_d13.png","https://s3.us-east-2.amazonaws.com/imagecheck1/d13/m4_d13.png","(3) Almost Similar"
"3CESM1J3EJCCEDWAQH9TFPOO5TFW6F","37BTIVOV5BYGX0QJEEPVKYRLSSYKJ2","Does this image contain the similar patterns like the given image? (Please rate the image based on the similarity)","Does this image contain the similar patterns? Rate the Image based on the similarity with given one by considering the marked circles. The given plot depicts time series data.","image, equality, comparison","$0.01","Tue Oct 29 23:11:07 PDT 2019","25","BatchId:3818187;OriginalHitTemplateId:928390889;","300","86400","Thu Oct 31 23:11:07 PDT 2019","","","32SCWG5HIJDOGOX24X0ZBFBIX53P6N","AME98XVLFFLCH","Approved","Tue Oct 29 23:15:42 PDT 2019","Tue Oct 29 23:19:57 PDT 2019","Wed Oct 30 23:19:57 PDT 2019","Wed Oct 30 00:33:58 PDT 2019","","","255","100% (56/56)","100% (56/56)","0% (0/0)","https://s3.us-east-2.amazonaws.com/imagecheck1/d13/original_d13.png","https://s3.us-east-2.amazonaws.com/imagecheck1/d13/m4_d13.png","(2) Less Similar"
